NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128.0,3.8079064,0.0002536218762543285,9.120019240071997e-05,8.411447925027461e-05,GaussianWavePacketFast
128.0,4.351893,0.0002825929695973173,9.619242661074168e-05,0.00010725035099312664,GaussianWavePacketFast
128.0,4.8958796,0.0003205636403436074,0.00011890136283909668,0.00010594310151645914,GaussianWavePacketFast
128.0,5.4398662,0.0003639145525085041,0.00012465560575947163,0.0001233054863405414,GaussianWavePacketFast
128.0,5.9838528,0.0003870714817821863,0.0001285178910848117,0.0001435614758520387,GaussianWavePacketFast
128.0,6.5278395,0.0004321687592891976,0.0001633090723771602,0.0001418078609276563,GaussianWavePacketFast
128.0,7.0718261,0.00045721916103502735,0.00015126882499316707,0.00017416883565601893,GaussianWavePacketFast
128.0,7.6158127,0.0005061328774900176,0.0001899267621183753,0.00016726825560908765,GaussianWavePacketFast
128.0,8.1597993,0.0005279174838506151,0.0001777571887942031,0.0002012447039305698,GaussianWavePacketFast
128.0,8.703786,0.0005698865061276592,0.00021580497013928837,0.00018534438640926965,GaussianWavePacketFast
128.0,9.2477726,0.0006057002519810339,0.0001926520126289688,0.00023119865363696593,GaussianWavePacketFast
128.0,9.7917592,0.0006411722270058817,0.0002313608711119741,0.00019975995087406773,GaussianWavePacketFast
128.0,10.335746,0.0006937808718632256,0.0002152661741092743,0.0002319460108992644,GaussianWavePacketFast
128.0,10.879732,0.0007049869001271442,0.00021103485921969425,0.00022942224200050987,GaussianWavePacketFast
128.0,11.423719,0.0007499386172395706,0.00024999811981274433,0.0002252625952152698,GaussianWavePacketFast
128.0,11.967706,0.0007878668047354154,0.0002600289490146679,0.0002613897104311036,GaussianWavePacketFast
128.0,12.511692,0.0008201741156881326,0.0002769975326373242,0.00028579976606124546,GaussianWavePacketFast
128.0,13.055679,0.000848012317874236,0.00029753847047686577,0.0003006753668159945,GaussianWavePacketFast
128.0,13.599666,0.0008842102870403323,0.00031999480597733054,0.00030716911714989687,GaussianWavePacketFast
128.0,14.143652,0.0009234720309905241,0.0003305075442767702,0.0003346747589603183,GaussianWavePacketFast
128.0,14.687639,0.0009513712211628444,0.00034226647039758973,0.00033452217030571774,GaussianWavePacketFast
128.0,15.231625,0.0009976936707971615,0.000356633187038824,0.0003544681749190204,GaussianWavePacketFast
128.0,15.775612,0.0010152064751309808,0.0003604741623348673,0.00036696246388601134,GaussianWavePacketFast
128.0,16.319599,0.0010830466426341443,0.0003716571154654957,0.0003665681742859306,GaussianWavePacketFast
128.0,16.863585,0.0010945008261842304,0.0003771875417442061,0.0003764091197808738,GaussianWavePacketFast
128.0,17.407572,0.001121448316553142,0.0003763866334338673,0.00042785562982317055,GaussianWavePacketFast
128.0,17.951559,0.0011577012592169922,0.00045164155017118896,0.00039738805753586343,GaussianWavePacketFast
128.0,18.495545,0.001197924662847072,0.0003976008738391101,0.0004486565230763517,GaussianWavePacketFast
128.0,19.039532,0.0012400965424603785,0.0004768612161569763,0.00040070175600703806,GaussianWavePacketFast
128.0,19.583518,0.001262893456441816,0.0004025107264169492,0.0004863154899794608,GaussianWavePacketFast
128.0,20.127505,0.001318399386946112,0.0005053852873970753,0.00040540036343372776,GaussianWavePacketFast
128.0,20.671492,0.0013521041364583652,0.0004135150556976441,0.0004957870332873425,GaussianWavePacketFast
128.0,21.215478,0.001405958491545789,0.00047959143762454914,0.0004252896976595366,GaussianWavePacketFast
128.0,21.759465,0.0014429837336024098,0.00044422142798339337,0.0004612201414602168,GaussianWavePacketFast
128.0,22.303451,0.0014463488069289545,0.0004498296161443705,0.0004715111128987815,GaussianWavePacketFast
128.0,22.847438,0.001499175635456762,0.0005086258232438468,0.0004545551030332717,GaussianWavePacketFast
128.0,23.391425,0.0015245110321302493,0.0004727383552562969,0.0005400858037774016,GaussianWavePacketFast
128.0,23.935411,0.0015601413051626878,0.0005770199641119689,0.0004821304537472315,GaussianWavePacketFast
128.0,24.479398,0.0015658215452276636,0.00048770393914310256,0.0006061692401999608,GaussianWavePacketFast
128.0,25.023385,0.0016310127175529487,0.000627042096311925,0.0005213751646806486,GaussianWavePacketFast
128.0,25.567371,0.0016529910935787484,0.000543254842341412,0.0006291737881838344,GaussianWavePacketFast
128.0,26.111358,0.001700210905255517,0.0006303999798547011,0.0005759311970905401,GaussianWavePacketFast
128.0,26.655344,0.0017197889465023763,0.0005972177896182984,0.0006610337413803791,GaussianWavePacketFast
128.0,27.199331,0.0017599781858734789,0.0006435989103010796,0.000596126882101089,GaussianWavePacketFast
128.0,27.743318,0.0018262008084093395,0.000627362598606851,0.000589487390470822,GaussianWavePacketFast
128.0,28.287304,0.0018369062181591287,0.0006416537107725162,0.0006387981375155505,GaussianWavePacketFast
