NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128,65.158718,0.0017522255774257214,0.0004406452944589863,0.000973048488572776,GaussianWavePacketFast
128,65.169597,0.0017507727732352422,0.0009754796614135592,0.0005136894077215667,GaussianWavePacketFast
128,65.180477,0.0017572164638848713,0.0006613040226054896,0.0008806714610515498,GaussianWavePacketFast
128,65.191357,0.0017523712513203887,0.0006973947808955473,0.0008151831514301926,GaussianWavePacketFast
128,65.202237,0.0017553959384996828,0.0009337826782333438,0.0004846454234138031,GaussianWavePacketFast
128,65.213116,0.0017474935932900362,0.00045950486630596166,0.0009856959000267384,GaussianWavePacketFast
128,65.223996,0.0017530595702966248,0.0009463753651151914,0.0005699550959146393,GaussianWavePacketFast
128,65.234876,0.0017551161397775911,0.0007309742455933507,0.0008077448591299044,GaussianWavePacketFast
128,65.245755,0.0017544787162042223,0.0006078592403205483,0.0008729573919670886,GaussianWavePacketFast
128,65.256635,0.0017597413344100949,0.0009663868291849203,0.0004473403345565372,GaussianWavePacketFast
128,65.267515,0.0017544499192071595,0.0004997260582603289,0.0009786814355789524,GaussianWavePacketFast
128,65.278395,0.0017565416777569013,0.0008993419315114758,0.000636987968095785,GaussianWavePacketFast
128,65.289274,0.0017505902105982,0.0007969386844547936,0.0007264848918038301,GaussianWavePacketFast
128,65.300154,0.0017552302478301672,0.0005167110923593964,0.0009211977347077768,GaussianWavePacketFast
128,65.311034,0.0017564484340633,0.0009837548216905729,0.0004543078212485757,GaussianWavePacketFast
128,65.321914,0.0017567874675378688,0.0005527915447695351,0.0009546759250141907,GaussianWavePacketFast
128,65.332793,0.0017613925762593585,0.0008355726266756461,0.0007066381481801979,GaussianWavePacketFast
128,65.343673,0.0017556192846573582,0.0008578713049935328,0.0006367500391962641,GaussianWavePacketFast
128,65.354553,0.0017572053792364946,0.00046102364456196974,0.0009585776241762369,GaussianWavePacketFast
128,65.365432,0.0017533393428662495,0.000982142319144595,0.00048616870654462027,GaussianWavePacketFast
128,65.376312,0.001756286766208209,0.000613962255983579,0.00091242257640625,GaussianWavePacketFast
128,65.387192,0.0017569411553173737,0.0007598199253694889,0.0007746316334413372,GaussianWavePacketFast
128,65.398072,0.001757251698963517,0.0009097476418893306,0.0005497482793439187,GaussianWavePacketFast
128,65.408951,0.0017610828261655723,0.00045486602043525966,0.000981133479735116,GaussianWavePacketFast
128,65.419831,0.001755555772357648,0.0009634353357072386,0.0005344028653140016,GaussianWavePacketFast
128,65.430711,0.001757356347251316,0.0006857826636761541,0.0008569832143097964,GaussianWavePacketFast
128,65.441591,0.0017537247549280414,0.0006716332509531778,0.0008403476110696126,GaussianWavePacketFast
128,65.45247,0.001756543374049358,0.0009488036356554704,0.0004777285990332992,GaussianWavePacketFast
128,65.46335,0.0017567619386125073,0.00047490275390279525,0.0009843208673851666,GaussianWavePacketFast
128,65.47423,0.0017576628408919185,0.000928058329917923,0.0005929803177081691,GaussianWavePacketFast
128,65.48511,0.0017583250569691302,0.0007559772552961251,0.0007837054462795522,GaussianWavePacketFast
128,65.495989,0.0017541985293868956,0.0005772894814487404,0.000896355783649284,GaussianWavePacketFast
128,65.506869,0.0017561423194192177,0.0009742733321094517,0.0004584624167958943,GaussianWavePacketFast
128,65.517749,0.0017535620278556945,0.0005165967141259234,0.0009716563374038189,GaussianWavePacketFast
128,65.528628,0.0017560762712003665,0.0008755019981634902,0.0006589424822688531,GaussianWavePacketFast
128,65.539508,0.0017563464492692782,0.0008209165945049479,0.0007028782382056051,GaussianWavePacketFast
128,65.550388,0.0017574004694544268,0.0004991189829259795,0.0009391252192893485,GaussianWavePacketFast
128,65.561268,0.0017546745281340407,0.0009841925828805332,0.00047021048355520194,GaussianWavePacketFast
128,65.572147,0.001753408333717698,0.0005723300970423227,0.0009419352134071712,GaussianWavePacketFast
128,65.583027,0.00175389082667681,0.0008086872842732992,0.0007313902949872552,GaussianWavePacketFast
128,65.593907,0.0017518701571111604,0.0008773286775386767,0.0006139610535433653,GaussianWavePacketFast
128,65.604787,0.0017549321728364503,0.00046425591875639134,0.0009690970303956424,GaussianWavePacketFast
128,65.615666,0.0017541755332404832,0.0009775232625133697,0.0005039984212753868,GaussianWavePacketFast
128,65.626546,0.0017553211755995156,0.0006367856620419054,0.0008946407120600026,GaussianWavePacketFast
128,65.637426,0.0017509394581253104,0.0007312691155668794,0.0008001984665659256,GaussianWavePacketFast
128,65.648306,0.0017513323493740724,0.0009235443629948976,0.0005295780619738718,GaussianWavePacketFast
128,65.659185,0.001752098321588059,0.0004678448850875777,0.0009819721486001372,GaussianWavePacketFast
128,65.670065,0.0017489847364958126,0.0009513754826482851,0.000552115150806651,GaussianWavePacketFast
128,65.680945,0.0017524186806063245,0.0007066184297999217,0.0008344505454163331,GaussianWavePacketFast
128,65.691824,0.0017500710492010234,0.0006452894159961446,0.0008615893733451587,GaussianWavePacketFast
128,65.702704,0.0017511089029161738,0.0009598593048259536,0.0004740176793060967,GaussianWavePacketFast
128,65.713584,0.0017480145801271898,0.0004933421644517862,0.0009792560998509918,GaussianWavePacketFast
128,65.724464,0.00174770238506389,0.0009115474549163027,0.0006133152246731522,GaussianWavePacketFast
128,65.735343,0.0017489205257237594,0.0007779800894654051,0.000756713687223169,GaussianWavePacketFast
128,65.746223,0.0017451815385319915,0.0005595379120098131,0.0009134823619177924,GaussianWavePacketFast
128,65.757103,0.001748735206106188,0.0009794816375290271,0.00046506645633955673,GaussianWavePacketFast
128,65.767983,0.0017441890228136092,0.0005367174988224379,0.0009608144537975782,GaussianWavePacketFast
128,65.778862,0.0017456020129142517,0.000853211900763646,0.0006858423178186001,GaussianWavePacketFast
128,65.789742,0.0017443658208469714,0.0008439634260680874,0.0006726059162769377,GaussianWavePacketFast
128,65.800622,0.0017435001723866872,0.0004933955953763444,0.0009514383596511319,GaussianWavePacketFast
128,65.811502,0.0017443792521414766,0.0009822740304924712,0.00048531107841630615,GaussianWavePacketFast
128,65.822381,0.0017400541329306443,0.0005923932819292644,0.0009241860907119044,GaussianWavePacketFast
128,65.833261,0.0017433677846554752,0.0007841738640360167,0.0007573680412291235,GaussianWavePacketFast
128,65.844141,0.00173812284992914,0.0008994942524964801,0.0005852725995906306,GaussianWavePacketFast
128,65.85502,0.001740658295216338,0.0004682615068624533,0.0009742170659580515,GaussianWavePacketFast
128,65.8659,0.0017397317309711564,0.0009672577949484634,0.0005220043753442193,GaussianWavePacketFast
128,65.87678,0.001738137911249395,0.0006604581336814132,0.0008731765183244501,GaussianWavePacketFast
128,65.88766,0.001738749032746027,0.0007064971468785019,0.0008220991931674111,GaussianWavePacketFast
128,65.898539,0.001734519803572415,0.0009423592771582735,0.0005129021413763095,GaussianWavePacketFast
128,65.909419,0.0017368737691128978,0.0004784707628819066,0.0009827745841465407,GaussianWavePacketFast
128,65.920299,0.0017334384681957076,0.0009363582510988922,0.0005734426014507106,GaussianWavePacketFast
128,65.931179,0.001734626016776774,0.0007340448283035909,0.000807968028550093,GaussianWavePacketFast
128,65.942058,0.0017341259032302736,0.0006206812886570398,0.0008814194605823416,GaussianWavePacketFast
128,65.952938,0.0017330751389380917,0.0009709981196198909,0.0004768252033647317,GaussianWavePacketFast
128,65.963818,0.001732122173865036,0.0005092941316732836,0.0009739038895396157,GaussianWavePacketFast
128,65.974698,0.0017292023494842963,0.0008922708449313225,0.000637551163138448,GaussianWavePacketFast
128,65.985577,0.0017295126012547607,0.0008024154748237425,0.0007289119452730349,GaussianWavePacketFast
128,65.996457,0.0017289923798812716,0.0005410311147091,0.0009288297891386896,GaussianWavePacketFast
128,66.007337,0.0017283414535373028,0.00098212139187366,0.0004755394559173971,GaussianWavePacketFast
128,66.018216,0.0017279630268886871,0.0005554425227878141,0.0009482616274078757,GaussianWavePacketFast
128,66.029096,0.0017275948726333072,0.0008310042006041658,0.0007101695464181299,GaussianWavePacketFast
128,66.039976,0.0017241958703159371,0.0008624942198912121,0.0006498397460848675,GaussianWavePacketFast
128,66.050856,0.0017231393064864073,0.0004873690119366887,0.0009622895796392158,GaussianWavePacketFast
128,66.061735,0.001722076227099769,0.0009775443945094317,0.0004984030505302544,GaussianWavePacketFast
128,66.072615,0.0017235247519955478,0.0006148885073126748,0.000906691024483316,GaussianWavePacketFast
128,66.083495,0.001723225922447326,0.0007590614470676322,0.0007827060751137274,GaussianWavePacketFast
128,66.094375,0.0017219159171902752,0.0009127157746268307,0.0005684478866973834,GaussianWavePacketFast
128,66.105254,0.0017214354348528097,0.0004769593737277013,0.0009805264842235935,GaussianWavePacketFast
128,66.116134,0.001715678012889077,0.0009578725466593328,0.0005381611397050183,GaussianWavePacketFast
128,66.127014,0.0017164833019024345,0.0006871826472890625,0.000850285664304872,GaussianWavePacketFast
128,66.137893,0.001716162598426721,0.0006762988639862241,0.0008473722602899076,GaussianWavePacketFast
128,66.148773,0.0017174084552573,0.0009519297349100462,0.0005017491629780297,GaussianWavePacketFast
128,66.159653,0.0017180967111963574,0.0004898134178079189,0.0009814733956883528,GaussianWavePacketFast
128,66.170533,0.0017164709402012468,0.0009214496251193882,0.0005943281952817316,GaussianWavePacketFast
128,66.181412,0.0017149608926310665,0.0007623199143119998,0.0007845867165698202,GaussianWavePacketFast
128,66.192292,0.0017081346020563482,0.000596476045204794,0.0009009105481325261,GaussianWavePacketFast
128,66.203172,0.0017103170330637725,0.0009752966214729258,0.000479354263371854,GaussianWavePacketFast
128,66.214052,0.0017107887641284612,0.000523850549032108,0.0009654978773740945,GaussianWavePacketFast
128,66.224931,0.0017116153405650194,0.0008711539635233133,0.0006662551077033606,GaussianWavePacketFast
128,66.235811,0.001712747164092545,0.0008299489598084576,0.0007085692907565752,GaussianWavePacketFast
128,66.246691,0.0017102122872893898,0.0005243095618186356,0.0009422434878999581,GaussianWavePacketFast
128,66.257571,0.0017077646606967196,0.0009824366364345326,0.0004861077162425353,GaussianWavePacketFast
128,66.26845,0.0017022664224652837,0.0005731423843228204,0.0009341035787476003,GaussianWavePacketFast
128,66.27933,0.0017045394964137724,0.0008040748239862267,0.0007374661874321628,GaussianWavePacketFast
128,66.29021,0.0017060518514207612,0.0008878945065211296,0.0006256303010534884,GaussianWavePacketFast
128,66.301089,0.0017059187034371437,0.0004837867017836757,0.000969698654278191,GaussianWavePacketFast
128,66.311969,0.0017068086437028445,0.0009728425172299936,0.000512548578680352,GaussianWavePacketFast
128,66.322849,0.0017029451956083648,0.0006432130434703336,0.0008880777362787678,GaussianWavePacketFast
128,66.333729,0.0016999093792393507,0.0007288710358916743,0.0008071400295231633,GaussianWavePacketFast
128,66.344608,0.0016977344179579248,0.0009323322272712147,0.0005490605609706202,GaussianWavePacketFast
128,66.355488,0.0016995183943724849,0.00048016522383219633,0.0009813554456617889,GaussianWavePacketFast
128,66.366368,0.001701022554724333,0.0009452283382089552,0.0005541756971097902,GaussianWavePacketFast
128,66.377248,0.0017001432983119766,0.0007184368927147862,0.0008292907180901187,GaussianWavePacketFast
128,66.388127,0.001700418558157254,0.0006547488992178674,0.0008702981230956334,GaussianWavePacketFast
128,66.399007,0.001694402432318918,0.0009625119506153032,0.000496987926783215,GaussianWavePacketFast
128,66.409887,0.0016928100175112762,0.0005014100670869918,0.0009759936018892407,GaussianWavePacketFast
128,66.420767,0.0016936216868698888,0.0009042296472599812,0.0006175500335673253,GaussianWavePacketFast
128,66.431646,0.0016952421054161485,0.0007893214399094481,0.0007612393069909274,GaussianWavePacketFast
128,66.442526,0.001695975364663741,0.0005747585136134949,0.0009211382760685229,GaussianWavePacketFast
128,66.453406,0.0016940443734337492,0.0009790423504561299,0.00048092030085902793,GaussianWavePacketFast
128,66.464285,0.001692763691471982,0.0005401895333539982,0.0009565152366191616,GaussianWavePacketFast
128,66.475165,0.0016900866727806636,0.000848512190523302,0.000693395977127644,GaussianWavePacketFast
128,66.486045,0.0016876134524310207,0.0008514927678914548,0.0006766915149582669,GaussianWavePacketFast
128,66.496925,0.0016910622047794771,0.0005098192382034794,0.0009561992393159306,GaussianWavePacketFast
128,66.507804,0.001690984700633978,0.0009792191420145997,0.0004925484497923123,GaussianWavePacketFast
128,66.518684,0.0016917241858062785,0.0005991485880315312,0.0009201953375646654,GaussianWavePacketFast
128,66.529564,0.0016900454155691067,0.0007812714863305117,0.0007695022624189963,GaussianWavePacketFast
128,66.540444,0.0016879118396515558,0.0009050706981409016,0.0005991534202766798,GaussianWavePacketFast
128,66.551323,0.0016885618401161649,0.0004863205755267148,0.000976404601626252,GaussianWavePacketFast
128,66.562203,0.0016876894062850612,0.0009623887477735666,0.0005243678955347128,GaussianWavePacketFast
128,66.573083,0.0016902080016302837,0.000671354791661407,0.0008681575168946877,GaussianWavePacketFast
128,66.583963,0.0016894950323112432,0.0007102007241097656,0.0008376117950167982,GaussianWavePacketFast
128,66.594842,0.0016882849796937393,0.0009466432605705144,0.0005303953920739379,GaussianWavePacketFast
128,66.605722,0.0016881285553427138,0.00048593235084683467,0.0009813331549611442,GaussianWavePacketFast
128,66.616602,0.001687553242840927,0.0009300497074771645,0.0005742971456835336,GaussianWavePacketFast
128,66.627481,0.0016881429463871576,0.000743415990420932,0.0008026086191694043,GaussianWavePacketFast
128,66.638361,0.001689980790764075,0.0006281768098651745,0.0008932472097495898,GaussianWavePacketFast
128,66.649241,0.0016893088696311323,0.0009729991527465856,0.0004916974824100879,GaussianWavePacketFast
128,66.660121,0.001689245483039268,0.0005088852219032776,0.000970183432986062,GaussianWavePacketFast
128,66.671,0.0016887071592992149,0.0008853562406206104,0.0006475544008540728,GaussianWavePacketFast
128,66.68188,0.0016902548551476786,0.0008157483866443704,0.0007266855981033374,GaussianWavePacketFast
128,66.69276,0.0016928918628049965,0.0005527099893610922,0.0009367865717294109,GaussianWavePacketFast
128,66.70364,0.0016917378784036456,0.0009817959187482,0.0004859945066655289,GaussianWavePacketFast
128,66.714519,0.0016934481009755456,0.0005545437166372105,0.0009423487610268714,GaussianWavePacketFast
128,66.725399,0.0016922103382091792,0.0008278604898211411,0.0007227729658646756,GaussianWavePacketFast
128,66.736279,0.001692274788042136,0.0008777816427265742,0.0006525801342372373,GaussianWavePacketFast
128,66.747159,0.0016952240124639268,0.0005016359863079372,0.0009664245075825344,GaussianWavePacketFast
128,66.758038,0.0016987503779584245,0.0009748968433787875,0.0005022180434385232,GaussianWavePacketFast
128,66.768918,0.0016985323349879564,0.0006252638457636098,0.0008990371501216819,GaussianWavePacketFast
128,66.779798,0.0017004957689157364,0.0007573419416961526,0.0007937384793378058,GaussianWavePacketFast
128,66.790677,0.0016987736751432982,0.000925675949000917,0.0005757446916608334,GaussianWavePacketFast
128,66.801557,0.0016987115472239965,0.0004857891578401333,0.000981208408068171,GaussianWavePacketFast
128,66.812437,0.0017026845726443762,0.0009531331258421976,0.0005369984405812242,GaussianWavePacketFast
128,66.823317,0.001708252918833012,0.0007026550416955561,0.0008424100309349968,GaussianWavePacketFast
128,66.834196,0.0017089551830045983,0.0006763115480873736,0.000858024376641727,GaussianWavePacketFast
128,66.845076,0.0017111153486073034,0.0009582102348998852,0.0005161868131420941,GaussianWavePacketFast
128,66.855956,0.0017082457338732594,0.0004940346324247712,0.0009798111534923607,GaussianWavePacketFast
128,66.866836,0.001709599409711687,0.000915421156093617,0.0006014630756930249,GaussianWavePacketFast
128,66.877715,0.0017111939071426207,0.0007777051004468156,0.0007783325893471556,GaussianWavePacketFast
128,66.888595,0.001717931595065787,0.0005998195860530153,0.0009115350061284117,GaussianWavePacketFast
128,66.899475,0.001722435877214418,0.00097827296267734,0.0004901336010106987,GaussianWavePacketFast
128,66.910354,0.0017247707243742254,0.0005230934066397643,0.0009609917759578222,GaussianWavePacketFast
128,66.921234,0.0017230891234001117,0.0008641009694590282,0.0006763604964460792,GaussianWavePacketFast
128,66.932114,0.0017238941067906823,0.0008438579006616096,0.0007069219897844881,GaussianWavePacketFast
128,66.942994,0.0017213084086724006,0.0005327988453155564,0.0009510719872982052,GaussianWavePacketFast
128,66.953873,0.0017316613217448873,0.0009818106423378937,0.0004883378609314536,GaussianWavePacketFast
128,66.964753,0.0017351515558358774,0.0005760857220723093,0.000926682580154235,GaussianWavePacketFast
128,66.975633,0.001740008278638209,0.0007971634499518357,0.0007554414677740535,GaussianWavePacketFast
128,66.986513,0.0017396139691035289,0.000899748251322602,0.0006259532041594791,GaussianWavePacketFast
128,66.997392,0.001737951168339511,0.000497377128319882,0.0009749477602178032,GaussianWavePacketFast
128,67.008272,0.0017376188085351204,0.0009688043820562237,0.0005097956932464269,GaussianWavePacketFast
128,67.019152,0.0017419252143244953,0.0006519334247203079,0.0008803487294205731,GaussianWavePacketFast
128,67.030032,0.0017486045548658893,0.0007199229438398305,0.0008265925240241574,GaussianWavePacketFast
128,67.040911,0.0017574069254569589,0.0009434687541066714,0.0005550977006713344,GaussianWavePacketFast
128,67.051791,0.00175650107580086,0.00048759356933830375,0.0009825138191278068,GaussianWavePacketFast
128,67.062671,0.0017579123348914244,0.000938888309652712,0.000558277935358722,GaussianWavePacketFast
128,67.07355,0.0017562960225357132,0.0007290498387024462,0.0008215359634416782,GaussianWavePacketFast
128,67.08443,0.0017545206938229714,0.0006480491039556155,0.000885792727366216,GaussianWavePacketFast
128,67.09531,0.0017637883047912188,0.0009715613019767906,0.0005047423949246444,GaussianWavePacketFast
128,67.10619,0.0017675764413713256,0.0004989797157622544,0.0009741519752218176,GaussianWavePacketFast
128,67.117069,0.0017758108987774826,0.0008933936656591895,0.0006329966753021402,GaussianWavePacketFast
128,67.127949,0.0017748566809191511,0.0008045876754739277,0.0007511055016300429,GaussianWavePacketFast
128,67.138829,0.0017735871402476074,0.0005739544348926377,0.0009337071200663597,GaussianWavePacketFast
128,67.149709,0.001773290902194913,0.0009837201780611888,0.0004889393243852228,GaussianWavePacketFast
128,67.160588,0.0017719704690282215,0.0005361645987959529,0.0009502387268390752,GaussianWavePacketFast
128,67.171468,0.001783670569256862,0.0008366999050841807,0.0007123196927883264,GaussianWavePacketFast
128,67.182348,0.001788528793762979,0.0008690188338852359,0.0006730458253185463,GaussianWavePacketFast
128,67.193228,0.0017926289879941029,0.0005191908400324983,0.0009671710694979024,GaussianWavePacketFast
128,67.204107,0.0017926329900610587,0.000979732406539147,0.0004939178218971438,GaussianWavePacketFast
128,67.214987,0.0017907583570104314,0.0006069467045674542,0.0009099700556908314,GaussianWavePacketFast
128,67.225867,0.0017896674341575211,0.0007715204941089611,0.0007868012657718825,GaussianWavePacketFast
128,67.236746,0.0017920063556894769,0.000920763960909313,0.0005984912407020449,GaussianWavePacketFast
128,67.247626,0.0018003015396976972,0.0004911817948411353,0.0009846152918000547,GaussianWavePacketFast
128,67.258506,0.0018080332581611664,0.0009602361291244276,0.0005226620505714577,GaussianWavePacketFast
128,67.269386,0.001806822904195296,0.0006885990418914585,0.0008544746967505838,GaussianWavePacketFast
128,67.280265,0.001810092478375612,0.0006984167835312322,0.0008518481252483094,GaussianWavePacketFast
128,67.291145,0.0018093198012985388,0.000959118881409668,0.0005352334435252115,GaussianWavePacketFast
128,67.302025,0.0018052065620641083,0.0004899173726288173,0.0009857071225107565,GaussianWavePacketFast
128,67.312905,0.0018122625591854048,0.0009246210534829528,0.0005857852192710331,GaussianWavePacketFast
128,67.323784,0.0018142928652742749,0.000767512340609854,0.0007880055313766801,GaussianWavePacketFast
128,67.334664,0.0018257574728056509,0.0006204297858611761,0.0009088110054781078,GaussianWavePacketFast
128,67.345544,0.001823215150893024,0.0009817176936936936,0.0005000741100043407,GaussianWavePacketFast
128,67.356424,0.001827434918864468,0.0005106295763559689,0.0009700401740225272,GaussianWavePacketFast
128,67.367303,0.0018247141136076273,0.0008760199387057624,0.000662219777848876,GaussianWavePacketFast
128,67.378183,0.0018189036809665728,0.000837579593446635,0.0007192358453542329,GaussianWavePacketFast
128,67.389063,0.0018286775644079675,0.0005535029472294832,0.0009508871178856301,GaussianWavePacketFast
128,67.399942,0.0018286180282668589,0.000988242569601661,0.00048750214899525657,GaussianWavePacketFast
128,67.410822,0.001840841956456052,0.0005621099753929719,0.0009381637030307277,GaussianWavePacketFast
128,67.421702,0.001838400163760936,0.0008151192802068797,0.0007430768393985872,GaussianWavePacketFast
128,67.432582,0.0018422497931748685,0.000896756979989588,0.0006452892837569306,GaussianWavePacketFast
128,67.443461,0.0018374003844983935,0.0005110912561109051,0.0009774235497648149,GaussianWavePacketFast
128,67.454341,0.0018338594479549897,0.0009778898215407367,0.000499066166379688,GaussianWavePacketFast
128,67.465221,0.0018431738894773369,0.0006429308000833686,0.0008920507414346502,GaussianWavePacketFast
128,67.476101,0.001844702683271604,0.0007422021206070256,0.0008194929457647238,GaussianWavePacketFast
128,67.48698,0.0018540692495231663,0.0009433749090223263,0.0005717129502882278,GaussianWavePacketFast
128,67.49786,0.001853377152484852,0.0004912346069213314,0.0009883191666261847,GaussianWavePacketFast
128,67.50874,0.0018550000124473015,0.0009508382436314931,0.0005441110157386996,GaussianWavePacketFast
128,67.51962,0.0018482633338818605,0.0007225179151367579,0.000836122448247776,GaussianWavePacketFast
128,67.530499,0.0018475243752707005,0.0006697840081448139,0.0008836031154456523,GaussianWavePacketFast
128,67.541379,0.0018558961335026652,0.0009754814367881875,0.0005224700406559374,GaussianWavePacketFast
128,67.552259,0.0018597806989497196,0.000491357069522035,0.000982833723092417,GaussianWavePacketFast
128,67.563138,0.0018670541038840252,0.0009073098605693501,0.0006187711973271624,GaussianWavePacketFast
128,67.574018,0.001866240378644628,0.0007996139357781488,0.0007684794318622008,GaussianWavePacketFast
128,67.584898,0.0018657619746650824,0.0005964571584297894,0.0009346327163306816,GaussianWavePacketFast
128,67.595778,0.0018591360553694804,0.0009909575451628803,0.0004963048628992588,GaussianWavePacketFast
128,67.606657,0.0018601344234665876,0.0005245657530152496,0.0009614499044370368,GaussianWavePacketFast
128,67.617537,0.0018674397791535653,0.0008519342778966558,0.0007030293141412193,GaussianWavePacketFast
128,67.628417,0.0018728533032253865,0.0008675772987315382,0.0006915191989819427,GaussianWavePacketFast
128,67.639297,0.0018802055636268629,0.0005379300402286473,0.0009709903054202892,GaussianWavePacketFast
128,67.650176,0.0018770743500435656,0.0009891145125288266,0.0004908384855562167,GaussianWavePacketFast
128,67.661056,0.0018756616540774936,0.0005959025806184313,0.0009243162620063064,GaussianWavePacketFast
128,67.671936,0.0018701361824474392,0.0007871945504690905,0.000780849590552233,GaussianWavePacketFast
128,67.682815,0.0018753913102140347,0.000922414414779382,0.0006164407759869886,GaussianWavePacketFast
128,67.693695,0.0018781214191001929,0.0005019856489993804,0.0009910381513064254,GaussianWavePacketFast
128,67.704575,0.0018875890457627695,0.0009710600169142751,0.0005100043539280363,GaussianWavePacketFast
128,67.715455,0.0018927791888187697,0.000674482124248847,0.0008726020231332366,GaussianWavePacketFast
128,67.726334,0.0018862133728719205,0.0007156377375274392,0.0008501800592188285,GaussianWavePacketFast
128,67.737214,0.0018854081846501932,0.000965208816595372,0.0005563747854466893,GaussianWavePacketFast
128,67.748094,0.0018820129619246423,0.0004886561363545048,0.0009942239427768271,GaussianWavePacketFast
128,67.758974,0.0018900466403411083,0.0009383144790340536,0.0005719348142534705,GaussianWavePacketFast
128,67.769853,0.0018909841044613305,0.0007571700371072795,0.0008085474080592845,GaussianWavePacketFast
128,67.780733,0.0019011568448319236,0.0006417217663179167,0.0009110840382258686,GaussianWavePacketFast
128,67.791613,0.0019022020515570516,0.0009898423314492473,0.0005141568811068348,GaussianWavePacketFast
128,67.802493,0.00189441738595946,0.0005015619131004331,0.000981291937444399,GaussianWavePacketFast
128,67.813372,0.0018980016484284497,0.0008913982231441707,0.0006547151650068745,GaussianWavePacketFast
128,67.824252,0.0018940331085148033,0.0008345161629675036,0.0007373837599276209,GaussianWavePacketFast
128,67.835132,0.0019029640159455487,0.0005735411497789836,0.0009570849191078525,GaussianWavePacketFast
128,67.846011,0.0019049235771227315,0.0009985499050429267,0.0004890057454664747,GaussianWavePacketFast
128,67.856891,0.001911377200771364,0.0005526264073363685,0.0009521958993981555,GaussianWavePacketFast
128,67.867771,0.001908924287070224,0.0008326846651026468,0.0007349631326182663,GaussianWavePacketFast
128,67.878651,0.0019025168073471329,0.0008965068172939027,0.000666103634253019,GaussianWavePacketFast
128,67.88953,0.001910270307717936,0.0005278981127609521,0.0009877395154290218,GaussianWavePacketFast
128,67.90041,0.0019058326784297248,0.0009898964963681884,0.0004921685854119961,GaussianWavePacketFast
128,67.91129,0.0019151295473375984,0.0006308375780245063,0.000908736002775164,GaussianWavePacketFast
128,67.92217,0.0019160047795908452,0.0007641295051223726,0.0008136086150883582,GaussianWavePacketFast
128,67.933049,0.0019184333063106125,0.0009480309660873212,0.0005946553029111171,GaussianWavePacketFast
128,67.943929,0.0019146850564062212,0.00049735497412613,0.001002203455346964,GaussianWavePacketFast
128,67.954809,0.0019121958511221489,0.0009644952384632744,0.0005295755721858201,GaussianWavePacketFast
128,67.965689,0.001921841154595408,0.000715487621856783,0.0008537117520544553,GaussianWavePacketFast
128,67.976568,0.00191634386549308,0.000688460952476694,0.0008821692027680589,GaussianWavePacketFast
128,67.987448,0.001924882668639949,0.000983763678379032,0.0005415474833772163,GaussianWavePacketFast
128,67.998328,0.0019238508165433997,0.0004870409024764647,0.0009979705823627565,GaussianWavePacketFast
128,68.009207,0.0019234387421842509,0.0009246424949461488,0.0006031675784098564,GaussianWavePacketFast
128,68.020087,0.0019236617614084217,0.0007931729085527833,0.0007878071853578544,GaussianWavePacketFast
128,68.030967,0.0019230987921977111,0.0006172322485281361,0.0009385265509907723,GaussianWavePacketFast
128,68.041847,0.0019326094390866304,0.001002828679810152,0.0005062158938993845,GaussianWavePacketFast
128,68.052726,0.0019252993255306008,0.0005128873970960664,0.0009781580784346785,GaussianWavePacketFast
128,68.063606,0.0019330612217862593,0.0008727965272065274,0.000688010668089482,GaussianWavePacketFast
128,68.074486,0.001929304767375578,0.0008671286249747901,0.0007150101434196022,GaussianWavePacketFast
128,68.085366,0.0019272987227021536,0.0005589836430725728,0.0009787708689592515,GaussianWavePacketFast
128,68.096245,0.0019336518682703976,0.0010042785762453049,0.0004886112760811166,GaussianWavePacketFast
128,68.107125,0.0019334637491893736,0.0005816362485170366,0.0009430767749565799,GaussianWavePacketFast
128,68.118005,0.001941500110807564,0.000809980563452151,0.0007751459349998035,GaussianWavePacketFast
128,68.128885,0.0019317330913658731,0.0009271348188996255,0.0006438970511330484,GaussianWavePacketFast
128,68.139764,0.001938983752668098,0.0005152224518885759,0.001002908889037045,GaussianWavePacketFast
128,68.150644,0.0019327686820645312,0.0009893221268232263,0.0004968490778687601,GaussianWavePacketFast
128,68.161524,0.0019355730182882313,0.0006646524529087646,0.0008945174913393845,GaussianWavePacketFast
128,68.172403,0.0019418500271282035,0.0007400018514109562,0.0008504825134890716,GaussianWavePacketFast
128,68.183283,0.001942871336257564,0.0009719056312179896,0.0005791040121957403,GaussianWavePacketFast
128,68.194163,0.0019486794661563271,0.0004902124589644559,0.0010095672040786668,GaussianWavePacketFast
128,68.205043,0.0019341563686493949,0.000958737720311551,0.0005573658618896963,GaussianWavePacketFast
128,68.215922,0.0019422227303197597,0.0007470313566916833,0.0008334801147062867,GaussianWavePacketFast
128,68.226802,0.0019368332928698427,0.0006665492101100531,0.0009133594683826355,GaussianWavePacketFast
128,68.237682,0.0019449656595423605,0.0010018581197278208,0.0005280494334215883,GaussianWavePacketFast
128,68.248562,0.0019493683987122485,0.00048972540333969,0.000999570783540837,GaussianWavePacketFast
128,68.259441,0.001950084208612876,0.0009131733888671467,0.0006386859958845911,GaussianWavePacketFast
128,68.270321,0.0019527397642940887,0.0008264391883071217,0.0007654309370836005,GaussianWavePacketFast
